VehicleID,EngineSize,Cylinders,FuelType,Weight,DriveType,CityMPG,HighwayMPG,CombinedMPG,PetrolConsumptionL_100km
4959,1.7,6,Petrol,2206,Front-wheel Drive,10,26,17,13.03
4960,4.0,8,Petrol,4593,All-wheel Drive,29,40,33,6.69
4961,3.2,5,Diesel,5874,All-wheel Drive,32,28,30,6.85
4962,1.8,6,Diesel,3906,All-wheel Drive,23,26,24,9.75
4963,2.2,6,Diesel,3284,Rear-wheel Drive,24,28,25,9.12
4964,4.0,5,Hybrid,2823,All-wheel Drive,15,48,29,8.77
4965,2.9,6,Petrol,3106,All-wheel Drive,29,31,29,8.21
4966,1.9,5,Petrol,4310,All-wheel Drive,11,29,19,12.35
4967,4.9,4,Diesel,5892,Rear-wheel Drive,16,29,21,10.7
4968,3.9,4,Hybrid,5821,Front-wheel Drive,33,32,32,7.22
4969,4.8,6,Petrol,4219,Front-wheel Drive,34,24,29,8.57
4970,2.7,4,Hybrid,5769,Front-wheel Drive,34,46,39,5.55
4971,2.9,4,Petrol,2361,Rear-wheel Drive,29,41,34,7.35
4972,4.6,6,Diesel,2041,All-wheel Drive,28,27,27,8.14
4973,3.1,5,Diesel,3763,Rear-wheel Drive,14,29,20,11.65
4974,3.8,8,Diesel,4321,Rear-wheel Drive,31,25,28,8.76
4975,2.0,4,Petrol,3797,All-wheel Drive,17,30,22,11.0
4976,2.8,5,Petrol,2499,All-wheel Drive,12,23,16,14.26
4977,1.5,4,Petrol,2131,Rear-wheel Drive,22,21,21,10.91
4978,1.8,8,Petrol,5524,Rear-wheel Drive,15,25,19,12.34
4979,1.0,3,Diesel,4957,All-wheel Drive,30,32,30,8.71
4980,1.2,5,Hybrid,4472,All-wheel Drive,32,48,39,6.88
4981,4.9,6,Petrol,4990,All-wheel Drive,23,31,26,9.62
4982,2.0,4,Petrol,4656,All-wheel Drive,34,33,33,7.57
4983,3.7,8,Petrol,3076,All-wheel Drive,16,49,30,7.16
4984,4.4,6,Petrol,4836,Rear-wheel Drive,20,44,30,8.45
4985,3.2,4,Diesel,3420,All-wheel Drive,31,27,29,7.57
4986,1.6,3,Diesel,4241,All-wheel Drive,18,22,19,11.89
4987,3.9,4,Hybrid,5470,Rear-wheel Drive,19,24,21,11.37
4988,3.4,4,Petrol,3006,All-wheel Drive,29,41,34,6.92
4989,3.9,6,Petrol,2463,Front-wheel Drive,26,26,26,9.04
4990,4.1,8,Petrol,3378,Front-wheel Drive,17,37,26,8.42
4991,4.9,3,Petrol,3196,Rear-wheel Drive,31,25,28,8.21
4992,3.3,4,Hybrid,5411,Front-wheel Drive,15,37,24,9.16
4993,2.4,4,Petrol,4240,Front-wheel Drive,30,27,28,8.97
4994,3.6,3,Petrol,3453,All-wheel Drive,20,26,22,9.72
4995,1.3,4,Diesel,4434,Front-wheel Drive,12,21,16,14.99
4996,4.6,4,Diesel,2656,Front-wheel Drive,15,23,18,12.87
4997,1.5,4,Petrol,5728,Rear-wheel Drive,26,42,33,6.45
4998,2.3,5,Diesel,3000,All-wheel Drive,16,28,21,11.48
4999,4.3,6,Petrol,5539,Front-wheel Drive,15,35,24,10.16
5000,3.4,4,Hybrid,3811,Rear-wheel Drive,30,38,33,6.99
5001,2.6,6,Petrol,3795,Front-wheel Drive,22,29,25,10.11
5002,2.9,5,Petrol,3354,Front-wheel Drive,23,45,32,7.0
5003,4.4,6,Petrol,5598,All-wheel Drive,28,27,27,9.35
5004,2.4,4,Petrol,5896,All-wheel Drive,17,48,30,8.43
5005,4.5,6,Petrol,5500,All-wheel Drive,22,35,27,7.85
5006,1.4,6,Diesel,2794,All-wheel Drive,29,44,35,7.89
5007,4.1,4,Petrol,5067,Rear-wheel Drive,18,48,31,7.7
5008,4.4,4,Diesel,5287,Front-wheel Drive,34,27,30,8.09
5009,1.7,8,Petrol,3299,Front-wheel Drive,14,39,25,8.76
5010,2.7,6,Petrol,2107,Rear-wheel Drive,20,23,21,12.12
5011,1.7,8,Hybrid,2255,Rear-wheel Drive,16,46,29,8.07
5012,3.8,6,Diesel,3102,All-wheel Drive,15,42,27,8.42
5013,3.1,5,Petrol,4437,Rear-wheel Drive,21,39,29,8.21
5014,3.5,4,Petrol,5601,All-wheel Drive,21,46,32,7.22
5015,1.8,4,Diesel,5413,All-wheel Drive,15,32,22,10.96
5016,1.8,8,Petrol,5376,All-wheel Drive,13,45,27,8.18
5017,1.2,4,Petrol,2724,Front-wheel Drive,22,29,25,10.02
5018,2.3,3,Petrol,3943,All-wheel Drive,21,42,30,8.54
5019,3.2,6,Petrol,3232,Rear-wheel Drive,24,44,33,7.31
5020,4.4,6,Petrol,5082,Front-wheel Drive,17,47,30,8.15
5021,3.7,4,Diesel,5217,Front-wheel Drive,22,28,24,9.2
5022,2.7,4,Petrol,5106,Front-wheel Drive,20,44,30,7.28
5023,4.8,4,Petrol,3590,Front-wheel Drive,20,45,31,7.56
5024,3.9,3,Diesel,5422,Rear-wheel Drive,20,31,24,9.32
5025,4.7,6,Diesel,2539,All-wheel Drive,28,45,35,5.24
5026,3.1,4,Petrol,4903,Front-wheel Drive,30,34,31,7.83
5027,2.0,6,Diesel,5747,Rear-wheel Drive,26,41,32,8.16
5028,1.2,6,Diesel,2108,Rear-wheel Drive,10,20,14,17.06
5029,3.9,5,Petrol,4071,Front-wheel Drive,22,31,26,9.04
5030,1.5,4,Petrol,3696,All-wheel Drive,34,43,38,6.77
5031,2.2,4,Diesel,2498,Rear-wheel Drive,29,49,38,6.38
5032,3.1,4,Petrol,5037,All-wheel Drive,18,33,24,9.4
5033,3.3,4,Petrol,4419,All-wheel Drive,32,41,36,6.04
5034,3.4,6,Diesel,3188,Front-wheel Drive,33,42,37,5.83
5035,1.7,4,Petrol,4444,Front-wheel Drive,20,21,20,11.56
5036,2.5,6,Diesel,4319,Rear-wheel Drive,18,22,19,12.76
5037,3.5,4,Petrol,5695,Front-wheel Drive,26,25,25,9.61
5038,4.9,4,Petrol,5498,Front-wheel Drive,16,38,25,10.12
5039,3.9,8,Petrol,5144,All-wheel Drive,17,40,27,8.62
5040,4.7,4,Petrol,2049,Front-wheel Drive,11,32,20,11.39
5041,4.0,4,Diesel,5694,Rear-wheel Drive,23,39,30,8.36
5042,3.4,4,Diesel,5596,Front-wheel Drive,19,40,28,8.14
5043,1.8,4,Petrol,2070,Front-wheel Drive,18,27,22,10.87
5044,3.7,6,Hybrid,3954,All-wheel Drive,10,23,15,15.97
5045,3.5,3,Petrol,2491,All-wheel Drive,21,44,31,8.65
5046,3.4,4,Petrol,2473,Front-wheel Drive,23,38,29,7.87
5047,3.0,4,Petrol,3224,All-wheel Drive,28,47,36,7.12
5048,3.1,8,Petrol,5874,Front-wheel Drive,20,26,22,10.61
5049,2.3,4,Diesel,2023,Front-wheel Drive,18,26,21,11.82
5050,3.1,4,Petrol,5040,Front-wheel Drive,26,20,23,10.05
5051,1.8,4,Petrol,2468,Rear-wheel Drive,29,38,33,7.45
5052,4.2,3,Petrol,3460,Rear-wheel Drive,15,45,28,9.68
5053,1.7,4,Diesel,2213,Front-wheel Drive,15,36,24,9.15
5054,1.3,3,Diesel,3318,Front-wheel Drive,29,27,28,8.89
5055,2.7,4,Diesel,2146,Front-wheel Drive,19,45,30,8.46
5056,3.6,3,Petrol,4987,Rear-wheel Drive,19,40,28,8.18
5057,2.8,4,Petrol,4429,Front-wheel Drive,26,34,29,8.89
5058,2.1,8,Petrol,3709,Rear-wheel Drive,30,39,34,6.33
5059,3.2,6,Petrol,5500,Front-wheel Drive,23,38,29,8.53
5060,2.4,3,Diesel,3439,Front-wheel Drive,14,26,19,12.57
5061,4.7,4,Petrol,3028,All-wheel Drive,12,43,25,9.86
5062,4.7,5,Petrol,2843,Front-wheel Drive,20,43,30,7.78
5063,3.0,6,Petrol,2871,All-wheel Drive,28,32,29,8.61
5064,2.3,3,Petrol,4437,Front-wheel Drive,29,20,24,10.34
5065,3.9,6,Petrol,4897,Rear-wheel Drive,28,26,27,7.78
5066,1.1,4,Petrol,3030,Front-wheel Drive,23,24,23,10.02
5067,2.9,4,Petrol,2722,Rear-wheel Drive,24,37,29,8.15
5068,2.3,8,Hybrid,4830,All-wheel Drive,12,27,18,12.95
5069,4.7,6,Petrol,5561,All-wheel Drive,12,34,21,11.47
5070,1.0,6,Diesel,5400,All-wheel Drive,32,37,34,5.98
5071,3.2,4,Diesel,3299,Front-wheel Drive,18,25,21,11.06
5072,4.0,4,Diesel,5311,Rear-wheel Drive,20,47,32,7.47
5073,2.9,5,Petrol,4874,Rear-wheel Drive,24,24,24,9.91
5074,1.3,4,Petrol,4003,Front-wheel Drive,26,41,32,6.81
5075,4.9,4,Diesel,4051,Front-wheel Drive,33,30,31,8.61
5076,3.1,4,Petrol,3737,Front-wheel Drive,21,45,31,7.14
5077,3.5,4,Petrol,4153,All-wheel Drive,26,27,26,9.15
5078,1.9,4,Petrol,2039,Front-wheel Drive,18,28,22,10.45
5079,2.9,6,Diesel,4624,All-wheel Drive,22,32,26,9.51
5080,2.7,8,Hybrid,4594,Rear-wheel Drive,17,22,19,13.1
5081,1.3,4,Petrol,4603,Rear-wheel Drive,31,22,26,9.23
5082,1.4,5,Petrol,3286,Rear-wheel Drive,15,26,19,12.65
5083,4.3,4,Diesel,4709,Front-wheel Drive,32,22,27,8.46
5084,2.0,8,Petrol,5350,All-wheel Drive,33,30,31,7.26
5085,1.8,4,Petrol,2576,Front-wheel Drive,16,33,23,9.07
5086,3.0,6,Petrol,4391,All-wheel Drive,10,45,25,9.01
5087,4.1,6,Diesel,2787,Rear-wheel Drive,19,47,31,7.16
5088,1.2,4,Petrol,3567,All-wheel Drive,24,40,31,7.78
5089,3.3,4,Petrol,5550,All-wheel Drive,23,29,25,8.78
5090,1.5,8,Petrol,3888,Front-wheel Drive,13,39,24,9.44
5091,1.1,3,Diesel,2163,Rear-wheel Drive,13,46,27,9.23
5092,1.2,5,Hybrid,2401,All-wheel Drive,18,28,22,10.18
5093,4.3,8,Petrol,4532,All-wheel Drive,24,46,33,6.57
5094,1.5,4,Hybrid,2352,All-wheel Drive,21,31,25,10.3
5095,1.2,6,Petrol,2672,All-wheel Drive,18,27,22,11.65
5096,2.8,8,Petrol,4884,All-wheel Drive,12,31,20,11.69
5097,4.4,6,Hybrid,5153,All-wheel Drive,24,28,25,9.82
5098,2.0,4,Petrol,2264,All-wheel Drive,34,41,37,6.67
5099,2.7,4,Petrol,3065,Rear-wheel Drive,30,37,33,7.46
5100,1.2,3,Petrol,5038,All-wheel Drive,20,43,30,7.62
5101,2.8,6,Diesel,3222,Front-wheel Drive,15,49,30,7.97
5102,3.3,6,Diesel,5454,Front-wheel Drive,24,36,29,8.23
5103,3.3,5,Diesel,2206,All-wheel Drive,16,30,22,10.93
5104,2.3,4,Petrol,2109,All-wheel Drive,28,40,33,7.2
5105,2.3,3,Diesel,3667,Front-wheel Drive,23,21,22,10.85
5106,1.4,6,Petrol,5501,Rear-wheel Drive,13,48,28,8.15
5107,2.5,6,Diesel,3766,All-wheel Drive,30,42,35,6.4
5108,1.4,8,Diesel,4119,Rear-wheel Drive,10,40,23,10.68
5109,4.1,6,Petrol,2407,Front-wheel Drive,33,45,38,6.15
5110,4.9,6,Petrol,2839,Front-wheel Drive,32,38,34,6.62
5111,4.9,6,Petrol,3659,All-wheel Drive,22,33,26,10.23
5112,4.5,5,Diesel,4756,Front-wheel Drive,20,42,29,9.21
5113,3.4,4,Petrol,2278,Front-wheel Drive,27,47,36,5.93
5114,3.8,8,Petrol,5178,Rear-wheel Drive,32,22,27,8.59
5115,2.1,5,Petrol,5510,Rear-wheel Drive,18,25,21,11.93
5116,3.5,4,Petrol,3889,Rear-wheel Drive,30,23,26,8.63
5117,2.8,3,Diesel,5726,Front-wheel Drive,20,31,24,9.4
5118,2.9,4,Petrol,2050,All-wheel Drive,15,45,28,8.48
5119,4.0,4,Petrol,3146,Front-wheel Drive,25,21,23,10.56
5120,2.1,4,Diesel,5633,Front-wheel Drive,14,44,27,8.21
5121,2.3,4,Diesel,2430,Rear-wheel Drive,10,25,16,15.13
5122,4.7,4,Petrol,3874,All-wheel Drive,31,24,27,9.49
5123,1.2,4,Petrol,5864,Front-wheel Drive,23,48,34,6.51
5124,2.9,6,Hybrid,4598,Front-wheel Drive,32,24,28,8.15
5125,4.7,4,Petrol,2323,Front-wheel Drive,30,27,28,8.73
5126,3.4,4,Hybrid,3863,All-wheel Drive,28,24,26,8.76
5127,3.2,4,Petrol,4422,Front-wheel Drive,15,43,27,7.61
5128,2.0,4,Petrol,2873,Front-wheel Drive,21,27,23,10.15
5129,2.4,4,Petrol,3804,All-wheel Drive,16,20,17,13.69
5130,4.4,6,Petrol,5749,All-wheel Drive,19,39,28,7.9
5131,3.2,6,Diesel,2547,Front-wheel Drive,19,28,23,10.71
5132,3.1,4,Hybrid,3444,All-wheel Drive,34,33,33,7.03
5133,1.4,5,Hybrid,4985,Rear-wheel Drive,22,21,21,11.75
5134,1.1,4,Diesel,2375,Front-wheel Drive,16,30,22,9.65
5135,4.9,8,Diesel,4156,Rear-wheel Drive,28,23,25,8.23
5136,2.5,8,Diesel,3778,All-wheel Drive,10,23,15,16.06
5137,3.4,4,Diesel,4538,Front-wheel Drive,24,36,29,7.34
5138,1.3,5,Petrol,5707,Rear-wheel Drive,23,45,32,6.74
5139,3.7,6,Petrol,5294,Front-wheel Drive,22,45,32,6.81
5140,4.7,6,Diesel,3042,All-wheel Drive,16,35,24,10.71
5141,3.3,5,Diesel,4596,All-wheel Drive,21,49,33,7.47
5142,1.5,8,Diesel,3240,Rear-wheel Drive,17,26,21,10.28
5143,3.3,4,Diesel,5684,All-wheel Drive,24,31,27,8.53
5144,4.1,5,Petrol,3728,Front-wheel Drive,26,36,30,7.79
5145,2.6,6,Diesel,5668,Front-wheel Drive,30,24,27,8.05
5146,4.5,5,Hybrid,4280,All-wheel Drive,21,27,23,10.05
5147,3.6,6,Petrol,3574,Rear-wheel Drive,22,39,29,7.64
5148,4.6,4,Hybrid,4024,Rear-wheel Drive,17,24,20,12.52
5149,3.5,4,Petrol,3433,Front-wheel Drive,19,30,23,10.15
5150,1.5,4,Diesel,4601,Rear-wheel Drive,16,45,29,7.3
5151,2.2,4,Diesel,3535,Rear-wheel Drive,11,47,27,8.79
5152,1.8,4,Petrol,5261,Rear-wheel Drive,25,38,30,8.05
5153,4.6,8,Petrol,3844,All-wheel Drive,13,40,25,9.04
5154,4.0,5,Petrol,2962,All-wheel Drive,15,47,29,8.37
5155,3.7,6,Petrol,3329,Front-wheel Drive,16,38,25,9.43
5156,2.2,4,Petrol,4920,Rear-wheel Drive,32,23,27,8.43
5157,1.7,6,Petrol,5524,All-wheel Drive,28,30,28,8.25
5158,4.0,5,Hybrid,2106,Front-wheel Drive,33,38,35,6.67
5159,2.9,5,Petrol,3692,Rear-wheel Drive,32,24,28,6.88
5160,1.9,4,Petrol,3248,Front-wheel Drive,13,21,16,14.62
5161,3.5,4,Hybrid,3409,Front-wheel Drive,19,44,30,8.31
5162,1.2,5,Hybrid,3553,Front-wheel Drive,13,38,24,9.62
5163,2.3,4,Diesel,2059,Rear-wheel Drive,29,45,36,7.03
5164,2.9,8,Petrol,4419,All-wheel Drive,14,49,29,7.45
5165,1.6,6,Petrol,5213,All-wheel Drive,23,36,28,7.59
5166,4.9,8,Petrol,2117,All-wheel Drive,20,40,29,7.37
5167,1.8,5,Petrol,4727,All-wheel Drive,11,39,23,10.32
5168,1.5,8,Diesel,5263,Front-wheel Drive,18,37,26,9.25
5169,1.8,6,Petrol,2285,Front-wheel Drive,31,34,32,6.7
5170,4.1,4,Diesel,3564,All-wheel Drive,21,35,27,8.79
5171,2.7,4,Petrol,3692,All-wheel Drive,33,47,39,5.88
5172,3.3,4,Petrol,2018,Front-wheel Drive,10,31,19,12.21
5173,1.1,3,Petrol,3005,Front-wheel Drive,31,27,29,7.84
5174,1.1,4,Diesel,4649,Rear-wheel Drive,24,44,33,7.21
5175,2.8,3,Petrol,5693,Rear-wheel Drive,15,25,19,11.27
5176,4.3,6,Petrol,3593,All-wheel Drive,33,43,37,5.37
5177,4.5,4,Petrol,3013,Front-wheel Drive,26,37,30,7.73
5178,1.3,4,Petrol,2115,All-wheel Drive,30,30,30,8.19
5179,3.2,6,Diesel,5111,Rear-wheel Drive,24,25,24,9.92
5180,4.7,6,Petrol,5336,Front-wheel Drive,23,36,28,8.82
5181,2.6,8,Petrol,2120,All-wheel Drive,28,29,28,8.69
5182,4.3,5,Diesel,4669,All-wheel Drive,31,38,34,5.73
5183,1.5,4,Petrol,4411,Front-wheel Drive,18,34,25,8.92
5184,4.7,4,Petrol,4252,Front-wheel Drive,12,35,22,11.69
5185,4.0,4,Petrol,4533,All-wheel Drive,34,42,37,6.12
5186,4.8,4,Petrol,2670,Front-wheel Drive,34,47,39,6.72
5187,3.7,4,Petrol,4893,All-wheel Drive,24,48,34,5.74
5188,2.5,8,Diesel,2094,Front-wheel Drive,26,48,35,6.13
5189,4.8,3,Diesel,5470,Rear-wheel Drive,11,36,22,10.6
5190,2.1,4,Petrol,4593,Front-wheel Drive,13,41,25,9.74
5191,2.3,4,Diesel,4801,Front-wheel Drive,23,26,24,9.08
5192,3.8,6,Petrol,3853,Front-wheel Drive,20,38,28,8.38
5193,4.1,4,Petrol,4377,Rear-wheel Drive,21,46,32,7.31
5194,4.7,4,Diesel,2824,Front-wheel Drive,32,27,29,8.49
5195,1.8,4,Petrol,4708,All-wheel Drive,25,27,25,9.34
5196,4.2,4,Petrol,2614,All-wheel Drive,21,24,22,10.15
5197,4.0,4,Diesel,2309,All-wheel Drive,11,30,19,12.38
5198,1.3,4,Petrol,3240,Rear-wheel Drive,16,21,18,13.8
5199,2.5,3,Petrol,2676,Rear-wheel Drive,30,37,33,6.71
5200,2.1,6,Diesel,2167,All-wheel Drive,32,40,35,6.69
5201,2.2,4,Diesel,4579,All-wheel Drive,34,23,29,7.63
5202,4.9,6,Diesel,3132,Front-wheel Drive,34,31,32,8.03
5203,3.6,4,Petrol,2198,Rear-wheel Drive,12,23,16,14.36
5204,3.9,4,Petrol,2401,Front-wheel Drive,12,24,17,14.35
5205,4.9,3,Petrol,4792,Front-wheel Drive,22,36,28,8.65
5206,2.5,4,Petrol,4219,Front-wheel Drive,16,42,27,7.71
5207,4.2,4,Petrol,2183,All-wheel Drive,14,38,24,10.09
5208,2.7,4,Diesel,5801,Front-wheel Drive,30,29,29,7.78
5209,4.5,6,Petrol,2016,Rear-wheel Drive,14,33,22,10.65
5210,1.7,6,Petrol,2553,Rear-wheel Drive,34,34,34,6.42
5211,4.8,6,Petrol,5014,All-wheel Drive,29,45,36,7.95
5212,1.9,4,Hybrid,4203,Front-wheel Drive,31,33,31,7.78
5213,2.3,5,Diesel,3044,Rear-wheel Drive,15,35,24,10.28
5214,4.0,3,Hybrid,3444,Front-wheel Drive,22,27,24,9.61
5215,2.6,5,Petrol,3174,All-wheel Drive,16,28,21,11.13
5216,3.4,4,Petrol,3134,Front-wheel Drive,11,27,18,12.11
5217,2.8,4,Petrol,3839,Front-wheel Drive,31,30,30,8.0
5218,4.0,6,Diesel,3338,Front-wheel Drive,18,31,23,9.57
5219,1.9,5,Petrol,2639,Front-wheel Drive,28,33,30,7.53
5220,1.2,4,Petrol,5951,Front-wheel Drive,11,37,22,10.33
5221,2.2,3,Petrol,2457,All-wheel Drive,22,42,31,6.74
5222,2.9,4,Petrol,3005,Front-wheel Drive,17,31,23,9.99
5223,1.7,8,Petrol,3075,All-wheel Drive,25,23,24,10.2
5224,2.4,4,Petrol,5344,Rear-wheel Drive,10,32,19,11.68
5225,2.6,8,Petrol,2805,Front-wheel Drive,20,40,29,8.32
5226,1.2,4,Petrol,2384,Front-wheel Drive,17,46,30,7.83
5227,3.3,4,Petrol,2586,Front-wheel Drive,30,35,32,7.3
5228,4.5,6,Diesel,4976,Front-wheel Drive,34,29,31,6.55
5229,1.6,4,Petrol,2862,All-wheel Drive,34,40,36,6.18
5230,3.4,3,Diesel,5883,All-wheel Drive,29,30,29,8.98
5231,3.7,4,Petrol,5159,Front-wheel Drive,10,44,25,9.04
5232,2.7,5,Petrol,5091,Rear-wheel Drive,30,31,30,8.07
5233,3.8,6,Petrol,3454,Front-wheel Drive,16,37,25,9.13
5234,2.6,6,Hybrid,4628,Front-wheel Drive,34,21,28,7.72
5235,3.0,6,Petrol,3193,All-wheel Drive,34,38,35,6.38
5236,1.0,5,Petrol,2665,All-wheel Drive,18,24,20,12.43
5237,3.8,4,Petrol,4864,Front-wheel Drive,31,47,38,6.77
5238,3.6,4,Petrol,4153,All-wheel Drive,11,39,23,9.53
5239,1.2,6,Petrol,2326,Front-wheel Drive,30,29,29,7.78
5240,2.5,8,Petrol,5290,All-wheel Drive,28,45,35,6.09
5241,4.9,3,Petrol,4833,All-wheel Drive,15,35,24,9.53
5242,2.7,4,Petrol,3893,Front-wheel Drive,14,31,21,11.49
5243,3.0,4,Diesel,3630,Front-wheel Drive,22,28,24,9.9
5244,4.6,4,Petrol,2264,All-wheel Drive,19,22,20,12.39
5245,3.9,4,Petrol,2321,Front-wheel Drive,10,20,14,18.01
5246,3.3,5,Diesel,5829,Rear-wheel Drive,27,24,25,9.53
5247,4.2,3,Diesel,4363,Front-wheel Drive,30,27,28,8.85
5248,4.5,6,Petrol,2107,All-wheel Drive,23,36,28,9.42
5249,2.8,6,Petrol,3828,Front-wheel Drive,21,20,20,11.28
5250,2.9,8,Diesel,3966,Rear-wheel Drive,15,32,22,11.38
5251,2.5,4,Petrol,3772,All-wheel Drive,23,25,23,9.95
5252,4.9,4,Hybrid,5580,All-wheel Drive,26,34,29,8.43
5253,3.8,4,Petrol,4588,Front-wheel Drive,16,26,20,11.36
5254,1.3,4,Petrol,5041,Front-wheel Drive,12,49,28,9.15
5255,4.5,4,Hybrid,4622,All-wheel Drive,26,43,33,7.35
5256,2.9,6,Hybrid,3550,Front-wheel Drive,32,27,29,8.06
5257,1.3,3,Petrol,2237,All-wheel Drive,32,22,27,8.7
5258,3.2,8,Diesel,3032,Rear-wheel Drive,19,34,25,10.8
5259,2.7,6,Petrol,4383,Rear-wheel Drive,12,23,16,14.67
5260,4.5,6,Diesel,5393,All-wheel Drive,25,28,26,8.22
5261,1.8,6,Diesel,4048,Front-wheel Drive,15,30,21,10.95
5262,4.3,4,Petrol,2120,Front-wheel Drive,13,40,25,9.92
5263,3.2,6,Petrol,5080,All-wheel Drive,29,33,30,8.77
5264,1.2,4,Petrol,2312,Rear-wheel Drive,18,46,30,8.19
5265,4.9,6,Petrol,2183,Rear-wheel Drive,16,49,30,7.06
5266,3.1,4,Petrol,5731,Front-wheel Drive,25,28,26,8.69
5267,2.2,4,Diesel,3261,All-wheel Drive,15,31,22,10.47
5268,2.9,4,Petrol,2888,All-wheel Drive,21,24,22,10.83
5269,4.4,4,Petrol,3793,Front-wheel Drive,34,40,36,6.54
5270,2.2,4,Diesel,2768,Front-wheel Drive,12,44,26,9.52
5271,1.8,4,Petrol,5067,Front-wheel Drive,21,25,22,10.33
5272,1.5,6,Petrol,2329,All-wheel Drive,29,38,33,7.09
5273,2.2,4,Petrol,4518,Front-wheel Drive,23,47,33,6.8
5274,4.1,4,Petrol,2821,All-wheel Drive,23,24,23,10.37
5275,2.9,4,Petrol,3042,Rear-wheel Drive,18,20,18,12.67
5276,1.9,4,Diesel,3041,Rear-wheel Drive,13,44,26,9.24
5277,1.7,4,Petrol,3303,Front-wheel Drive,32,29,30,8.18
5278,2.3,6,Diesel,2126,Front-wheel Drive,34,33,33,7.4
5279,4.8,4,Diesel,5379,Front-wheel Drive,29,45,36,6.3
5280,2.4,4,Diesel,5285,Front-wheel Drive,34,46,39,6.71
5281,5.0,4,Petrol,5347,Front-wheel Drive,24,42,32,7.45
5282,2.9,4,Petrol,3020,Front-wheel Drive,16,36,25,9.92
5283,1.7,4,Diesel,5978,Rear-wheel Drive,29,49,38,7.21
5284,4.6,6,Petrol,3352,Front-wheel Drive,28,46,36,7.37
5285,2.8,4,Petrol,3742,All-wheel Drive,15,30,21,11.02
5286,3.8,4,Diesel,4747,Front-wheel Drive,28,23,25,10.02
5287,4.9,5,Diesel,2015,Front-wheel Drive,16,37,25,10.6
5288,1.2,4,Petrol,4700,All-wheel Drive,10,38,22,11.7
5289,1.4,6,Diesel,4484,Rear-wheel Drive,16,23,19,11.79
5290,3.9,4,Petrol,2005,Front-wheel Drive,12,31,20,11.54
5291,2.1,4,Petrol,4328,All-wheel Drive,34,33,33,7.62
5292,1.7,6,Diesel,5902,All-wheel Drive,15,37,24,10.38
5293,1.2,4,Diesel,5758,Rear-wheel Drive,32,45,37,6.68
5294,1.1,6,Hybrid,4062,Front-wheel Drive,34,20,27,8.85
5295,4.1,4,Petrol,5381,Front-wheel Drive,15,46,28,9.19
5296,1.5,5,Diesel,4513,Front-wheel Drive,20,39,28,8.27
5297,2.9,6,Petrol,3450,Front-wheel Drive,11,44,25,9.65
5298,3.4,6,Petrol,5552,Front-wheel Drive,15,49,30,7.93
5299,2.7,5,Diesel,3663,All-wheel Drive,31,30,30,7.34
5300,1.1,6,Petrol,5597,Rear-wheel Drive,27,46,35,6.99
5301,4.1,4,Petrol,3784,All-wheel Drive,32,44,37,5.98
5302,1.0,4,Petrol,3569,Front-wheel Drive,23,47,33,7.78
5303,4.0,3,Petrol,2385,Front-wheel Drive,21,44,31,7.16
5304,4.6,3,Petrol,3555,Front-wheel Drive,18,38,27,8.23
5305,2.7,6,Petrol,2761,All-wheel Drive,22,20,21,11.11
5306,3.1,3,Petrol,4921,Rear-wheel Drive,29,20,24,10.44
5307,2.9,4,Petrol,5343,Front-wheel Drive,30,49,38,6.05
5308,2.6,6,Diesel,5266,Front-wheel Drive,31,22,26,9.04
5309,4.5,3,Diesel,4285,All-wheel Drive,10,45,25,9.7
5310,4.6,4,Petrol,4973,Rear-wheel Drive,17,33,24,9.63
5311,2.3,4,Petrol,4518,Front-wheel Drive,18,27,22,9.35
5312,3.5,4,Diesel,5174,Front-wheel Drive,26,34,29,8.08
5313,4.7,6,Petrol,5890,Front-wheel Drive,22,23,22,10.59
5314,4.8,4,Petrol,3266,Rear-wheel Drive,13,30,20,11.55
5315,3.0,4,Diesel,5064,Front-wheel Drive,15,27,20,11.72
5316,2.8,6,Petrol,2214,All-wheel Drive,22,49,34,6.88
5317,2.1,4,Petrol,5826,Rear-wheel Drive,26,26,26,8.79
5318,4.8,5,Petrol,4946,Front-wheel Drive,28,49,37,6.26
5319,1.6,6,Petrol,4124,Front-wheel Drive,32,43,36,6.81
5320,3.3,4,Petrol,4431,Front-wheel Drive,33,21,27,9.36
5321,2.1,4,Diesel,4994,Front-wheel Drive,17,27,21,10.91
5322,2.1,3,Diesel,4168,Rear-wheel Drive,30,44,36,7.09
5323,2.6,5,Petrol,3837,Front-wheel Drive,26,45,34,7.15
5324,5.0,3,Hybrid,5623,Front-wheel Drive,26,46,35,6.02
5325,1.2,4,Diesel,3564,Front-wheel Drive,33,41,36,6.79
5326,3.3,6,Petrol,3942,Front-wheel Drive,30,49,38,6.35
5327,1.3,4,Petrol,4791,Front-wheel Drive,24,38,30,8.15
5328,1.6,4,Petrol,2144,Front-wheel Drive,34,42,37,6.05
5329,2.8,6,Diesel,5832,Rear-wheel Drive,10,28,18,12.42
5330,3.0,4,Petrol,4004,Front-wheel Drive,11,35,21,10.29
5331,2.0,6,Diesel,3116,Front-wheel Drive,29,27,28,8.54
5332,2.3,5,Petrol,4532,Front-wheel Drive,19,49,32,7.79
5333,1.3,4,Petrol,2836,Front-wheel Drive,25,27,25,9.69
5334,2.2,8,Petrol,2504,All-wheel Drive,32,30,31,7.91
