HouseID,Price,SquareFeet,Bedrooms,Bathrooms,GarageSize,YearBuilt,LotSize,Stories,Fireplaces,Pool,Basement,RoofType,HeatingType,Cooling,Neighborhood,Condition,Renovated,DistanceToCityCenter,SchoolRating,Age
9825,720000.0,3321,5,3.4,1,1980,19846,2,2,0,0,Shingle,Radiant,0,Rural,Good,1,23.1,10,45
9826,811800.0,4679,4,1.4,0,1966,19692,1,2,0,1,Metal,ForcedAir,1,Urban,Good,0,16.4,2,59
9827,376300.0,1330,1,3.3,1,1972,5994,2,0,1,1,Shingle,Radiant,1,Urban,Very Good,0,2.3,6,53
9828,445400.0,1870,1,2.7,2,2008,17308,1,1,0,0,Metal,Baseboard,0,Urban,Very Good,1,1.6,2,17
9829,715200.0,3936,1,2.4,1,1985,6733,1,0,0,1,Tile,Radiant,1,Urban,Poor,0,15.6,7,40
9830,469800.0,1762,3,2.7,1,2008,15040,1,1,0,1,Tile,Baseboard,1,Rural,Very Good,0,25.5,2,17
9831,514000.0,2205,1,1.0,0,1951,19255,1,0,1,0,Flat,Baseboard,1,Suburban,Very Good,0,14.7,10,74
9832,777600.0,3937,4,1.2,1,1961,8285,1,1,1,1,Tile,ForcedAir,1,Rural,Poor,1,29.3,7,64
9833,404600.0,1316,1,2.6,1,1959,13253,2,0,0,1,Tile,Baseboard,0,Suburban,Excellent,1,23.4,8,66
9834,722000.0,3964,6,1.5,2,1951,6603,1,1,1,1,Flat,Baseboard,1,Suburban,Fair,0,11.1,1,74
9835,529200.0,2291,6,2.6,3,1965,10065,2,1,0,0,Tile,ForcedAir,1,Suburban,Very Good,0,20.1,4,60
9836,798500.0,4489,1,2.1,0,1985,18390,1,1,0,1,Flat,HeatPump,1,Rural,Good,0,21.8,4,40
9837,484800.0,1390,4,3.7,0,1998,13088,1,2,0,1,Flat,Baseboard,1,Urban,Very Good,1,17.7,9,27
9838,579600.0,2343,2,3.8,3,1985,11376,2,0,0,1,Tile,ForcedAir,1,Suburban,Good,1,29.6,7,40
9839,713600.0,3856,1,3.9,3,1955,14309,2,0,0,1,Shingle,Radiant,1,Suburban,Good,0,16.3,9,70
9840,611000.0,3006,4,3.7,3,1951,8138,1,1,0,0,Metal,ForcedAir,0,Urban,Good,1,19.2,6,74
9841,810700.0,4139,5,4.0,1,1977,19452,2,0,1,1,Shingle,HeatPump,1,Rural,Fair,1,9.8,1,48
9842,686800.0,3508,4,3.1,2,1956,17495,3,2,0,1,Shingle,Radiant,1,Urban,Very Good,0,27.8,1,69
9843,911600.0,4829,3,3.9,0,1970,19268,1,0,0,1,Metal,ForcedAir,1,Urban,Good,0,29.4,7,55
9844,441000.0,1547,5,2.9,2,2011,8277,3,0,0,0,Flat,Baseboard,1,Suburban,Good,0,6.6,3,14
9845,450900.0,1600,6,3.4,1,1990,13229,2,1,1,1,Shingle,HeatPump,1,Rural,Good,0,24.1,2,35
9846,604600.0,2297,6,1.4,3,1992,5534,2,1,0,0,Tile,Baseboard,1,Suburban,Very Good,0,25.7,6,33
9847,471700.0,2179,2,3.0,1,1957,12299,1,1,1,1,Shingle,HeatPump,1,Suburban,Poor,0,18.1,10,68
9848,352700.0,1479,2,3.8,3,1963,5085,1,2,0,1,Flat,HeatPump,1,Rural,Very Good,0,19.6,1,62
9849,841600.0,4570,4,2.6,0,1960,4842,1,0,1,0,Shingle,ForcedAir,0,Urban,Poor,0,9.7,6,65
9850,739800.0,4142,4,1.6,1,1959,11410,1,0,0,0,Flat,HeatPump,1,Urban,Good,0,28.3,3,66
9851,464900.0,1696,1,2.6,2,1978,16475,2,1,0,0,Metal,Radiant,1,Urban,Excellent,1,24.3,7,47
9852,536000.0,2346,1,3.1,2,2004,7226,3,2,0,1,Shingle,Radiant,1,Suburban,Very Good,0,21.4,7,21
9853,757300.0,3926,6,3.3,1,1951,15250,2,2,0,1,Flat,Baseboard,1,Urban,Good,0,3.7,5,74
9854,369600.0,1483,3,2.6,1,1950,9696,2,2,0,1,Flat,HeatPump,1,Urban,Fair,0,3.8,8,75
9855,456700.0,2095,1,1.7,2,1996,19018,2,0,0,0,Tile,HeatPump,1,Urban,Good,0,24.0,9,29
9856,560800.0,2185,6,3.8,1,1967,16993,2,1,0,1,Shingle,ForcedAir,1,Rural,Very Good,0,9.7,9,58
9857,480700.0,1742,4,3.3,1,1984,19850,1,0,0,1,Metal,ForcedAir,1,Urban,Very Good,0,6.0,9,41
9858,843200.0,4080,4,1.8,1,2022,12000,1,1,0,1,Shingle,Baseboard,1,Suburban,Very Good,1,26.7,8,3
9859,389300.0,1833,1,3.4,3,2011,17721,1,2,0,0,Shingle,Baseboard,0,Urban,Fair,0,14.2,1,14
9860,673200.0,3586,3,2.0,2,1974,2040,1,1,1,1,Tile,HeatPump,1,Urban,Good,0,4.4,6,51
9861,644600.0,3033,6,1.9,1,1978,11479,1,2,0,1,Metal,HeatPump,0,Urban,Fair,0,13.2,8,47
9862,851300.0,4445,4,3.6,2,1968,4418,2,0,1,1,Tile,Baseboard,1,Suburban,Good,1,23.5,2,57
9863,624800.0,2420,6,3.6,0,2021,18272,1,1,0,1,Flat,HeatPump,1,Rural,Excellent,0,29.0,3,4
9864,865100.0,4335,3,2.2,1,2015,2462,1,1,0,0,Tile,Baseboard,1,Rural,Good,1,28.5,9,10
9865,807800.0,4005,4,1.0,3,2018,5461,2,0,0,1,Flat,Baseboard,1,Rural,Fair,0,20.9,10,7
9866,690000.0,3682,6,1.6,3,1959,17174,1,1,0,0,Flat,Baseboard,1,Suburban,Fair,0,1.5,5,66
9867,342900.0,970,3,3.7,1,2021,10543,1,0,0,0,Flat,Baseboard,0,Suburban,Very Good,1,16.2,4,4
9868,492200.0,2353,3,3.7,1,1974,14271,2,1,0,1,Shingle,ForcedAir,1,Rural,Poor,0,14.6,2,51
9869,878400.0,4697,3,2.4,0,1976,15704,2,0,0,1,Tile,ForcedAir,1,Urban,Excellent,0,11.7,9,49
9870,529100.0,2395,1,1.9,1,2010,2339,1,1,0,1,Flat,Radiant,0,Suburban,Good,0,4.9,10,15
9871,515200.0,2423,2,1.9,2,1959,10745,1,0,0,1,Flat,Radiant,1,Urban,Good,1,16.7,5,66
9872,936300.0,4922,6,3.7,1,1985,12028,2,2,0,1,Tile,Baseboard,1,Urban,Very Good,0,9.9,6,40
9873,505500.0,1891,3,2.0,2,1988,18934,2,2,0,0,Metal,ForcedAir,1,Rural,Excellent,0,20.5,7,37
9874,687400.0,3637,6,2.5,2,1956,14353,1,0,0,1,Metal,ForcedAir,1,Rural,Good,0,9.9,4,69
9875,358100.0,1207,3,3.2,2,1964,3087,1,2,1,1,Metal,ForcedAir,1,Suburban,Very Good,0,25.6,2,61
9876,933400.0,4969,6,1.6,2,1962,13429,2,1,0,1,Shingle,Radiant,1,Urban,Good,0,2.0,10,63
9877,448800.0,1479,4,1.8,2,1982,17754,2,2,0,1,Flat,ForcedAir,1,Urban,Good,0,2.5,8,43
9878,408500.0,1036,6,2.1,1,2015,4696,2,2,1,0,Shingle,Baseboard,1,Urban,Excellent,0,7.0,8,10
9879,706900.0,3574,2,3.0,1,1960,17980,2,2,1,1,Shingle,Radiant,1,Urban,Fair,1,2.2,8,65
9880,856000.0,4237,4,3.5,1,1970,18938,2,2,0,1,Flat,HeatPump,1,Suburban,Excellent,0,23.1,5,55
9881,803500.0,4157,4,2.6,3,1972,18830,2,1,1,1,Tile,Radiant,1,Rural,Good,0,19.9,4,53
9882,686700.0,3677,3,1.4,2,1993,17338,1,0,0,1,Shingle,Radiant,1,Urban,Excellent,0,7.3,4,32
9883,719000.0,3223,5,2.3,0,2014,5415,1,1,0,1,Flat,ForcedAir,0,Suburban,Fair,0,4.0,8,11
9884,796900.0,3947,2,1.4,1,2019,8175,2,0,0,1,Shingle,HeatPump,0,Rural,Good,0,9.0,3,6
9885,511300.0,1832,4,1.3,1,1985,11283,2,2,0,1,Metal,Baseboard,0,Rural,Excellent,0,11.6,10,40
9886,799700.0,3654,5,2.8,3,2011,19510,1,2,1,0,Tile,Radiant,1,Rural,Good,0,24.1,5,14
9887,776300.0,3740,5,3.9,1,1991,8790,2,0,0,1,Flat,Baseboard,0,Urban,Very Good,0,9.7,3,34
9888,907200.0,4501,4,3.5,2,2018,9981,2,0,0,1,Metal,Radiant,1,Rural,Good,0,15.3,3,7
9889,959900.0,4870,3,3.3,1,2001,19211,2,0,1,1,Shingle,Radiant,1,Suburban,Good,1,7.5,2,24
9890,741100.0,3932,1,3.2,2,1950,19471,2,2,0,1,Tile,HeatPump,0,Rural,Good,1,14.2,7,75
9891,805200.0,4260,4,3.7,1,1979,6969,2,1,0,1,Metal,ForcedAir,1,Rural,Fair,0,18.7,3,46
9892,511600.0,2723,3,3.3,1,1950,17874,2,1,0,1,Tile,ForcedAir,1,Urban,Poor,0,19.3,5,75
9893,407900.0,1433,2,2.9,2,1997,15800,1,1,0,1,Tile,HeatPump,1,Rural,Poor,0,22.6,9,28
9894,925700.0,4903,3,2.1,2,1963,6187,2,1,0,0,Tile,Baseboard,1,Suburban,Good,1,22.0,5,62
9895,473300.0,2192,5,1.3,1,1980,18829,1,2,0,0,Shingle,Baseboard,1,Urban,Very Good,0,28.0,6,45
9896,808700.0,4246,2,2.4,2,2011,5065,1,1,0,1,Flat,Baseboard,1,Suburban,Good,1,14.4,7,14
9897,763800.0,3898,2,3.8,3,1980,14574,3,0,0,1,Shingle,Radiant,1,Urban,Very Good,1,6.9,4,45
9898,252400.0,861,1,2.7,2,1956,2680,2,0,0,0,Tile,ForcedAir,1,Suburban,Poor,1,20.8,10,69
9899,578400.0,3269,1,1.6,2,1969,4581,3,0,0,1,Shingle,ForcedAir,0,Rural,Poor,0,11.8,8,56
9900,506400.0,2617,4,2.9,0,1980,6104,1,0,0,0,Tile,Baseboard,1,Urban,Fair,0,11.3,4,45
9901,373400.0,1432,3,2.4,2,1958,16494,2,1,0,1,Shingle,Radiant,1,Rural,Very Good,0,16.9,3,67
9902,668800.0,3398,4,3.8,2,1960,4191,1,0,0,1,Flat,ForcedAir,1,Suburban,Poor,0,29.0,8,65
9903,761600.0,4251,1,1.5,0,1955,7013,1,1,1,0,Shingle,ForcedAir,1,Suburban,Very Good,1,12.5,7,70
9904,479900.0,2100,5,3.1,2,1992,19133,1,1,0,0,Tile,ForcedAir,0,Urban,Good,0,2.7,3,33
9905,695000.0,3453,1,3.0,0,2008,6213,1,2,0,1,Tile,Radiant,1,Rural,Fair,0,18.3,7,17
9906,493600.0,2254,3,4.0,1,1967,11907,1,2,0,1,Flat,ForcedAir,1,Suburban,Fair,1,17.5,1,58
9907,454400.0,1938,5,2.7,1,1978,18058,2,0,0,0,Metal,Baseboard,1,Rural,Very Good,0,18.5,4,47
9908,782800.0,3992,4,3.6,3,1950,13230,2,0,0,1,Tile,ForcedAir,1,Suburban,Very Good,0,13.9,6,75
9909,562600.0,3010,4,1.1,1,1993,8284,1,0,0,1,Metal,ForcedAir,1,Rural,Poor,0,9.5,3,32
9910,783200.0,4559,1,1.4,2,1982,12971,1,0,0,0,Tile,Radiant,0,Suburban,Good,0,27.8,3,43
9911,708900.0,3829,1,2.0,0,2016,18880,3,1,1,1,Tile,ForcedAir,1,Suburban,Good,0,5.7,1,9
9912,501300.0,2160,6,2.9,1,1987,7030,2,1,0,1,Metal,HeatPump,1,Rural,Fair,0,27.1,3,38
9913,686700.0,3226,4,2.3,2,1990,16406,3,0,1,0,Shingle,ForcedAir,1,Urban,Good,0,4.8,10,35
9914,274100.0,863,4,1.6,1,1965,4776,2,0,0,1,Shingle,Baseboard,0,Suburban,Good,0,12.3,9,60
9915,518500.0,2145,2,2.8,3,1987,7113,2,1,0,1,Flat,ForcedAir,1,Urban,Fair,1,12.4,10,38
9916,445200.0,1774,3,2.7,1,2012,19839,2,2,0,0,Tile,Radiant,0,Urban,Fair,0,3.5,4,13
9917,895500.0,4961,2,2.6,1,1958,18674,1,1,1,0,Shingle,ForcedAir,1,Rural,Good,1,5.4,2,67
9918,787800.0,4428,2,1.3,2,1976,13070,1,2,0,1,Flat,ForcedAir,1,Rural,Fair,1,9.9,7,49
9919,571100.0,2422,4,3.8,0,1980,15642,2,0,0,1,Metal,ForcedAir,1,Suburban,Good,0,14.6,5,45
9920,367300.0,1257,6,2.8,3,1964,4913,2,1,0,1,Shingle,ForcedAir,0,Urban,Very Good,1,15.4,7,61
9921,802800.0,4130,3,1.8,0,1978,4107,1,2,1,1,Metal,HeatPump,1,Urban,Fair,1,3.0,7,47
9922,510700.0,2540,4,3.1,0,1958,19167,1,1,0,0,Flat,ForcedAir,1,Rural,Good,1,28.5,1,67
9923,754500.0,3826,2,2.0,0,1993,7938,1,2,1,1,Shingle,Baseboard,1,Urban,Good,0,25.5,7,32
9924,581300.0,2754,2,2.5,3,2009,16301,1,0,0,1,Flat,Baseboard,1,Urban,Poor,0,2.2,8,16
9925,371600.0,1079,4,2.0,3,1988,7116,2,0,0,1,Flat,Baseboard,1,Suburban,Good,0,13.5,8,37
9926,637100.0,3191,1,3.6,2,2000,14580,1,0,0,1,Metal,Radiant,1,Rural,Very Good,0,26.1,4,25
9927,522500.0,1840,1,4.0,2,1989,10219,2,1,0,1,Tile,Baseboard,1,Urban,Excellent,0,24.5,10,36
9928,434400.0,1761,4,1.5,2,2012,5681,2,2,0,0,Metal,HeatPump,1,Urban,Fair,0,1.7,6,13
9929,824600.0,4645,5,1.1,3,1955,4324,1,2,0,1,Flat,Baseboard,0,Urban,Fair,0,14.5,4,70
9930,495100.0,2017,5,1.7,3,1987,16170,1,2,0,1,Shingle,ForcedAir,1,Urban,Fair,0,10.4,2,38
9931,764500.0,4020,1,2.8,1,1981,12824,2,0,0,0,Shingle,Baseboard,0,Urban,Good,0,21.5,9,44
9932,274600.0,1174,3,1.5,0,1955,18527,1,0,0,1,Metal,Radiant,1,Suburban,Very Good,0,9.0,3,70
9933,1001300.0,4930,6,3.4,2,2003,18266,1,0,0,1,Metal,HeatPump,1,Urban,Poor,1,27.2,6,22
9934,470300.0,2192,2,2.2,1,2000,6109,1,1,0,0,Metal,Baseboard,0,Suburban,Very Good,0,24.8,8,25
9935,653500.0,2876,3,2.8,3,1983,12154,3,2,0,1,Flat,Baseboard,0,Rural,Good,0,7.5,5,42
9936,319000.0,1574,1,2.4,1,1958,5918,1,2,0,0,Tile,Baseboard,1,Suburban,Good,0,16.7,3,67
9937,804900.0,4224,4,3.7,1,1954,11173,1,2,0,0,Metal,ForcedAir,0,Rural,Good,0,6.5,8,71
9938,612900.0,2923,5,1.1,3,2010,3833,1,1,0,0,Metal,HeatPump,1,Suburban,Good,0,16.6,7,15
9939,774900.0,4393,1,3.2,0,1955,10701,2,1,0,1,Shingle,HeatPump,1,Suburban,Good,0,6.4,10,70
9940,352400.0,1079,3,3.0,3,1999,3218,1,1,0,1,Flat,ForcedAir,1,Urban,Good,1,13.8,5,26
9941,749900.0,3611,3,2.9,2,1981,5116,1,1,0,1,Tile,HeatPump,1,Urban,Good,0,26.3,7,44
9942,642100.0,3142,6,2.2,1,1968,3138,3,1,0,1,Flat,Radiant,1,Urban,Good,0,3.7,1,57
9943,551400.0,2274,1,1.0,2,2007,9810,1,0,1,1,Metal,Radiant,1,Suburban,Good,1,22.0,2,18
9944,619800.0,2657,2,3.1,1,1997,9086,1,1,0,1,Flat,HeatPump,1,Urban,Poor,1,25.9,9,28
9945,681600.0,3689,3,3.5,1,1966,8864,3,0,0,1,Flat,Baseboard,0,Urban,Good,0,27.2,2,59
9946,511000.0,1859,2,1.3,2,2009,6812,1,2,0,1,Shingle,Baseboard,1,Rural,Fair,1,9.7,2,16
9947,549300.0,2722,2,2.3,1,1959,6668,1,2,0,1,Shingle,Radiant,1,Urban,Fair,0,16.7,10,66
9948,925800.0,4599,4,1.5,3,1999,13039,1,2,0,1,Shingle,ForcedAir,1,Urban,Good,0,1.5,10,26
9949,641400.0,3273,1,2.8,3,1987,7017,2,0,0,1,Tile,ForcedAir,0,Suburban,Excellent,0,16.2,4,38
9950,931000.0,4939,1,3.4,1,1989,11291,2,1,1,1,Flat,HeatPump,1,Suburban,Fair,0,7.2,10,36
9951,495300.0,2651,2,3.0,1,1952,10851,1,1,0,1,Flat,Radiant,1,Suburban,Good,0,16.2,3,73
9952,853000.0,4341,4,2.0,3,1980,2396,1,1,0,1,Flat,HeatPump,1,Suburban,Excellent,1,22.5,7,45
9953,372300.0,1394,3,1.4,0,1965,5244,2,0,0,1,Shingle,ForcedAir,1,Suburban,Good,1,11.0,8,60
9954,343600.0,1306,3,3.4,1,1977,14423,2,0,0,0,Metal,ForcedAir,1,Rural,Poor,0,29.0,10,48
9955,304800.0,820,1,2.0,3,1994,18785,2,0,0,1,Metal,Radiant,0,Urban,Very Good,0,13.5,9,31
9956,494800.0,2199,2,1.1,0,1986,3491,1,1,0,1,Metal,Baseboard,1,Urban,Good,0,8.3,10,39
9957,759000.0,4001,4,2.7,0,1992,10480,1,1,0,1,Flat,HeatPump,1,Rural,Good,0,1.5,1,33
9958,685200.0,3261,4,1.7,2,2022,7185,1,0,0,1,Tile,HeatPump,1,Suburban,Fair,1,4.6,2,3
9959,870400.0,4478,3,3.5,0,2022,11726,2,1,0,0,Shingle,ForcedAir,1,Suburban,Good,0,10.4,4,3
9960,303800.0,1136,3,1.4,1,1977,10810,2,0,0,1,Flat,HeatPump,1,Suburban,Fair,1,21.0,7,48
9961,591100.0,2467,5,2.3,0,2020,8442,1,2,0,1,Shingle,Baseboard,0,Suburban,Very Good,0,7.1,6,5
9962,909600.0,4376,5,1.8,2,2009,5210,2,1,1,1,Tile,HeatPump,0,Rural,Fair,1,6.6,8,16
9963,442800.0,1709,2,3.1,3,2013,10656,2,1,1,1,Metal,ForcedAir,1,Suburban,Fair,0,22.5,9,12
9964,349000.0,1075,5,2.6,2,2009,11835,1,2,0,1,Shingle,Radiant,1,Urban,Poor,0,9.8,1,16
9965,423600.0,1691,4,3.4,3,1985,14125,1,2,0,0,Metal,HeatPump,0,Rural,Excellent,0,2.5,2,40
9966,320900.0,812,5,2.4,1,1996,9211,2,0,0,0,Tile,Baseboard,1,Rural,Good,0,10.1,6,29
9967,855200.0,4857,1,1.0,3,1987,15129,1,2,0,0,Flat,Baseboard,1,Suburban,Good,0,16.1,4,38
9968,746500.0,3825,1,1.6,0,2014,3093,1,2,0,0,Metal,HeatPump,1,Suburban,Excellent,0,13.8,9,11
9969,491100.0,1773,6,4.0,3,1983,8527,2,1,0,0,Shingle,Baseboard,1,Urban,Excellent,0,18.8,10,42
9970,859900.0,4770,3,2.2,0,1971,15632,2,1,0,1,Flat,Baseboard,1,Suburban,Very Good,0,9.8,8,54
9971,507000.0,2208,3,2.9,2,2000,12088,1,1,0,1,Tile,HeatPump,0,Suburban,Very Good,0,11.4,5,25
9972,609800.0,2743,2,3.7,2,2021,17309,2,2,0,1,Tile,ForcedAir,1,Rural,Fair,0,25.0,7,4
9973,612400.0,3088,1,1.1,3,1994,2204,1,0,0,1,Tile,Radiant,1,Urban,Fair,0,17.9,6,31
9974,440500.0,1346,6,3.0,2,2020,10723,2,0,0,0,Metal,Baseboard,1,Suburban,Fair,0,22.7,10,5
9975,478900.0,2018,2,1.9,2,1951,19395,2,2,0,1,Tile,ForcedAir,1,Urban,Excellent,0,20.1,9,74
9976,485800.0,2220,2,1.8,2,2007,6750,2,1,1,1,Tile,Radiant,0,Suburban,Fair,1,12.9,2,18
9977,489200.0,2254,5,1.7,0,1961,17668,2,1,0,1,Shingle,HeatPump,1,Rural,Fair,0,28.9,10,64
9978,747500.0,4177,3,3.5,3,1976,2424,1,2,0,0,Shingle,ForcedAir,1,Suburban,Good,0,26.1,3,49
9979,706800.0,3572,2,2.1,0,1987,4096,2,1,1,0,Metal,HeatPump,1,Rural,Fair,0,5.8,7,38
9980,861300.0,4898,2,1.2,3,1969,14490,1,0,0,1,Tile,HeatPump,1,Rural,Good,0,10.2,8,56
9981,727400.0,3538,3,1.3,0,1992,15510,2,1,0,1,Flat,Radiant,1,Suburban,Very Good,0,9.7,8,33
9982,818400.0,4547,3,1.4,1,1981,10515,1,1,0,1,Tile,ForcedAir,1,Urban,Fair,0,29.5,2,44
9983,571200.0,2642,1,3.7,1,1972,10470,2,0,1,1,Tile,Radiant,1,Rural,Good,1,18.3,7,53
9984,465500.0,1546,3,2.3,1,1990,15052,1,2,0,0,Flat,ForcedAir,1,Urban,Good,1,4.8,9,35
9985,684500.0,3616,5,3.7,0,1951,8543,2,0,0,0,Tile,Radiant,1,Urban,Fair,0,2.7,10,74
9986,467600.0,1671,1,3.5,3,2011,9649,2,1,0,0,Flat,Baseboard,1,Urban,Good,0,29.9,3,14
9987,473700.0,1294,6,3.5,0,2002,14149,1,1,1,0,Shingle,HeatPump,1,Suburban,Excellent,1,21.7,9,23
9988,802600.0,4244,2,1.9,3,2006,10172,3,0,0,0,Shingle,ForcedAir,1,Suburban,Good,0,28.9,5,19
9989,446400.0,1875,5,1.8,1,1997,19268,1,2,0,1,Tile,HeatPump,1,Rural,Good,0,4.0,3,28
9990,849300.0,4794,5,2.7,0,1955,13869,3,1,0,1,Flat,Baseboard,1,Urban,Fair,1,15.0,7,70
9991,330500.0,845,1,2.3,3,1965,19766,1,0,0,1,Metal,Baseboard,0,Rural,Good,1,21.2,8,60
9992,752200.0,3856,2,2.5,3,1960,7292,1,0,0,0,Shingle,Baseboard,1,Urban,Good,1,12.5,9,65
9993,639700.0,2857,1,1.2,2,1995,2624,1,1,0,1,Shingle,Radiant,1,Suburban,Very Good,1,3.6,5,30
9994,443000.0,1463,4,3.9,3,2022,17575,1,1,1,1,Tile,ForcedAir,1,Suburban,Good,0,19.3,8,3
9995,592000.0,2829,4,1.2,1,2006,8713,1,0,0,0,Flat,Baseboard,1,Urban,Excellent,0,18.4,1,19
9996,673700.0,3496,1,1.5,0,2016,15721,2,2,0,1,Shingle,Baseboard,1,Urban,Good,0,5.7,6,9
9997,310700.0,1439,2,3.0,2,1956,2321,1,2,0,0,Metal,ForcedAir,1,Suburban,Fair,0,11.5,5,69
9998,723700.0,3463,2,1.5,1,2001,18696,1,2,0,1,Shingle,Radiant,1,Urban,Very Good,1,4.8,5,24
9999,696200.0,3545,3,1.3,0,2001,12318,2,2,0,0,Tile,Baseboard,1,Urban,Fair,1,25.8,5,24
10000,666600.0,3395,5,1.5,0,1979,11132,1,0,0,1,Metal,HeatPump,1,Rural,Good,0,23.7,3,46
10001,762700.0,4227,1,1.2,2,2004,11316,2,1,0,0,Flat,HeatPump,1,Suburban,Good,0,12.4,4,21
10002,360900.0,1194,5,1.8,1,1971,6629,1,0,0,0,Shingle,Baseboard,1,Urban,Good,1,14.8,9,54
10003,845800.0,4397,5,1.8,0,1953,13440,1,2,0,0,Tile,Radiant,1,Suburban,Very Good,0,21.6,10,72
10004,620600.0,3132,4,2.5,2,1954,15635,3,0,0,1,Tile,Baseboard,1,Urban,Fair,0,22.5,4,71
10005,365500.0,1129,4,2.3,0,1971,8405,1,2,0,1,Shingle,Baseboard,1,Urban,Good,0,26.2,10,54
10006,694100.0,2897,6,2.4,0,2017,15333,1,0,0,1,Metal,ForcedAir,1,Urban,Good,1,5.3,10,8
10007,367600.0,1572,1,2.8,1,1953,14310,1,0,1,1,Flat,Radiant,1,Suburban,Good,0,19.9,3,72
10008,594600.0,2445,6,1.7,1,1992,3368,2,2,0,1,Metal,Radiant,1,Rural,Good,1,28.2,3,33
10009,525200.0,2532,1,1.4,0,1964,9672,2,2,0,1,Flat,HeatPump,1,Urban,Good,1,19.5,9,61
10010,525400.0,2587,2,3.6,3,1965,16530,1,0,0,1,Shingle,Radiant,1,Urban,Good,0,23.9,3,60
10011,543100.0,2423,1,2.9,0,2007,4067,1,2,0,0,Shingle,HeatPump,0,Suburban,Good,1,28.8,3,18
10012,401100.0,1799,2,1.2,3,1982,2751,1,1,0,1,Tile,ForcedAir,1,Urban,Good,0,5.0,6,43
10013,585000.0,2648,2,3.9,1,2014,10831,1,1,1,1,Metal,Baseboard,1,Rural,Very Good,0,26.2,2,11
10014,476400.0,2361,1,3.1,0,1974,9668,1,2,0,0,Metal,ForcedAir,1,Suburban,Very Good,1,6.9,6,51
10015,373600.0,1573,2,1.5,0,1986,9781,2,2,0,1,Metal,Radiant,1,Rural,Good,1,25.1,3,39
10016,602600.0,2603,5,3.9,0,1967,10953,2,0,0,1,Metal,Baseboard,1,Rural,Very Good,1,18.4,9,58
10017,443100.0,1898,2,2.1,2,1974,12138,2,0,0,1,Shingle,HeatPump,1,Suburban,Very Good,0,18.2,5,51
10018,561600.0,2850,5,4.0,2,1964,7226,1,2,0,1,Flat,Baseboard,0,Suburban,Poor,0,18.9,5,61
10019,519300.0,2398,5,1.3,1,2017,8628,1,2,0,0,Metal,Radiant,1,Urban,Poor,0,7.1,4,8
10020,417200.0,1547,5,1.5,0,1984,3817,2,1,1,0,Metal,Radiant,1,Urban,Good,1,3.4,7,41
10021,963000.0,4773,3,3.0,0,2017,16857,2,0,0,1,Flat,ForcedAir,0,Urban,Good,1,16.8,9,8
10022,628200.0,3122,6,1.1,3,1991,17078,2,0,0,1,Tile,Radiant,0,Urban,Poor,1,24.1,4,34
10023,476600.0,2353,3,1.1,2,1961,8053,1,1,1,1,Flat,Baseboard,0,Urban,Poor,1,13.2,8,64
10024,492100.0,2415,2,3.4,1,1971,18196,1,2,0,0,Tile,Radiant,1,Rural,Good,0,25.6,6,54
10025,862900.0,4554,6,1.5,1,1985,2506,1,0,0,1,Metal,ForcedAir,1,Suburban,Good,0,7.3,8,40
10026,663800.0,3102,6,3.8,0,1983,17812,1,2,0,0,Shingle,ForcedAir,0,Rural,Good,0,2.5,10,42
10027,845600.0,4455,6,2.3,0,1974,2345,2,0,0,1,Metal,HeatPump,1,Suburban,Good,1,4.5,7,51
10028,794400.0,4195,1,3.6,2,1988,19690,1,2,0,0,Metal,Baseboard,1,Urban,Good,0,4.8,6,37
10029,385200.0,1016,2,2.3,3,2008,5147,2,0,0,1,Metal,Radiant,1,Rural,Excellent,1,19.4,8,17
10030,790200.0,4116,3,2.6,2,1999,14319,1,2,0,0,Metal,Baseboard,1,Suburban,Good,0,10.4,7,26
10031,534600.0,2159,6,1.9,1,2010,4662,1,1,1,0,Tile,Radiant,1,Suburban,Poor,0,24.4,3,15
10032,827800.0,4574,6,3.0,2,1982,17651,3,1,1,0,Tile,Radiant,1,Suburban,Poor,0,14.9,2,43
10033,548600.0,2696,4,2.0,2,1956,4155,2,0,0,1,Flat,ForcedAir,0,Urban,Good,1,5.9,3,69
10034,450100.0,1699,6,1.7,1,1968,16089,1,1,0,1,Tile,HeatPump,1,Suburban,Excellent,0,29.0,3,57
10035,358200.0,1441,6,1.2,1,1969,5366,1,2,0,1,Shingle,Radiant,0,Suburban,Good,1,17.5,2,56
10036,818000.0,4427,4,1.2,1,1954,7990,2,2,0,1,Flat,Radiant,1,Urban,Poor,1,16.4,7,71
10037,228700.0,995,2,1.9,0,1956,11858,2,0,0,1,Flat,ForcedAir,1,Suburban,Good,0,4.6,4,69
10038,582700.0,2693,3,3.2,3,1969,3361,1,2,0,1,Tile,Baseboard,1,Suburban,Poor,0,8.1,6,56
10039,790900.0,4075,5,1.6,0,1996,6399,3,2,0,0,Shingle,Baseboard,0,Urban,Good,0,1.7,6,29
10040,890500.0,4850,3,1.9,2,1956,2430,1,1,0,1,Shingle,HeatPump,1,Urban,Good,0,19.1,8,69
10041,635600.0,3104,2,3.7,3,2013,13518,1,2,0,1,Metal,Radiant,1,Suburban,Good,0,9.6,1,12
10042,908200.0,4400,3,2.9,2,2015,3141,3,0,0,1,Tile,Radiant,1,Urban,Very Good,1,21.7,3,10
